LapNumber,LapTime,TyreAge,TrackTemperature,Speed,FuelLoad,EnginePower,DownforceLevel,BrakingEfficiency,TyreCompound,WeatherCondition,PitStopTime,DriverSkill,CarAerodynamics,TrackGripLevel
33,75.15271443776082,7,37.31125585970075,339.4282718683678,43.01845358341496,948.4054556622795,1.7692794008144646,0.8901195460847262,Hard,Cloudy,4.031484190523523,8.090418969483334,1.2422244568300251,0.6069483608294802
34,80.84335810615195,22,30.620589140960334,334.67562669950394,30.167433242020294,818.250985158467,2.2976055319992863,0.7077195895611249,Hard,Sunny,3.2659909897777326,7.453255808972747,1.7182332692262494,0.7096234233271986
35,99.95661177220116,27,44.627289022118475,274.16242717623845,70.08907939568527,983.8269552382276,2.8767294956469946,0.9967675637943951,Medium,Sunny,5.134332019843013,9.73123126923433,1.27976483015919,0.9544999322104846
36,98.32348947523722,9,43.47536024617489,319.17457126109,92.17311742742292,903.1359817463205,2.3307402290677333,0.7887832974741724,Hard,Sunny,2.4589334429954746,8.479463161328091,4.5091112272318385,0.7924057974831475
37,108.81166267950371,28,36.325464626939024,256.5171995897207,49.329691816433495,925.438760688344,1.573268649935144,0.8870936093515382,Soft,Sunny,5.191193145146293,9.668202373271749,4.118937559807176,0.8395687217977357
38,101.6363226587774,16,24.63085309687701,346.318538952989,37.28912232006132,903.9866499621221,2.384545912015666,0.7850646835499273,Soft,Cloudy,4.471545668779495,9.196220778199836,4.43805923080763,0.8999071978137745
39,108.27704477059683,26,27.52959456569544,284.8990108014158,34.3667632140542,927.0546495862872,1.6352300992715967,0.8180607632858551,Medium,Rainy,3.157470874149932,9.624408716566109,4.473324301851857,0.6591894464893354
40,99.58891755371825,29,42.15451916558317,333.1842772584767,12.133471860977377,751.281678440673,1.9231868106499246,0.8647712427406602,Soft,Rainy,3.3778187537647164,8.964168807112646,4.778036222954796,0.6860700415402379
41,85.43182730238051,28,44.18246496184783,281.84313660773097,56.82850499746589,868.7193992604394,2.7745126580152673,0.8835557507909342,Soft,Sunny,2.7315966203728057,9.437116041161982,1.746618262331796,0.9994515411417035
42,78.68777227877997,17,28.377958341229693,313.2770741196872,98.94124268693483,954.8128826165373,1.516603692102927,0.9311373848560264,Soft,Sunny,3.010293601192551,7.361007996533822,4.600036256236445,0.6949810825024912
43,102.36383521707275,19,31.0395523156036,348.35907919843316,83.37139445253902,705.8627751910175,1.6155199629969323,0.9375051444667747,Medium,Rainy,4.869075475929986,9.904884067637996,3.100155608689475,0.8156810025409384
44,97.54522275165706,15,22.328956557493854,337.674986313163,90.77272463487324,737.0328860165623,2.045046193020556,0.8556109537367862,Soft,Sunny,3.503536562164772,7.542937667925445,1.664924100060174,0.7194829079667313
45,76.68651043376536,16,41.40385845099499,266.03659099049077,65.90476866479554,773.6919428983267,2.999093819849024,0.7227177262791268,Hard,Rainy,4.749936554748196,7.073508303692884,3.623093507107756,0.9405678652877456
46,87.60176630653424,15,20.10732633800094,304.7488433149471,53.330176943447576,788.4180090183031,1.9377958591077649,0.8673350676653612,Soft,Rainy,4.056430164406992,8.592422124832854,2.3080020888167505,0.9847023314926205
47,108.48799354195002,18,21.396245636572043,284.853178211469,99.14113066633763,754.8111599772205,1.7359119281040467,0.8432740852208016,Soft,Sunny,2.581190998575703,9.135736788447323,1.1858779096757743,0.6565169656016382
48,92.51404009985704,23,20.1303220335227,293.4338851648292,50.244589957496224,887.2991169793198,2.3241331992723735,0.7646159821795834,Soft,Rainy,3.9962825911987685,9.149255302751463,1.3145919418110048,0.8402293849530569
49,90.14551976068967,23,39.3595875001285,283.5183129218768,92.5147518142102,788.205721358123,2.2788825323556052,0.7030488615969367,Hard,Rainy,5.0258793833705315,8.01769853546816,2.694863935791047,0.9246306132017377
50,91.01948618057529,7,32.521613831016396,283.5959248195513,78.56603279053614,747.4299531140774,2.1744293826432566,0.7947897922542156,Medium,Rainy,3.1907020188972974,9.261495509203954,4.305934192136038,0.9292111451991616
1,82.31089534018074,5,28.926402840299907,304.25532437766117,39.78805827142474,971.7478546560401,2.9199806280644234,0.777846496620408,Medium,Sunny,4.592326658747712,9.527680163118767,2.2441110761757543,0.7761790743206994
2,87.90475098026783,5,47.381030310713314,269.19640091231526,55.27559649276865,908.5103594641989,1.920224056425778,0.8448730655050889,Soft,Cloudy,2.7961306181668335,8.830035227120288,4.06450345296488,0.6901505367312082
3,87.94346395955118,20,25.7840838402982,303.73954252333647,44.58962995873312,773.8176239725374,1.9399863438929494,0.9284804707753004,Hard,Cloudy,2.542795831667004,8.157976021660295,1.2229758513940636,0.7548559704449771
4,76.83242570656154,28,31.68104031144202,277.8965437198301,22.260094674936845,808.2860899933515,1.7103854570806263,0.8317120033251588,Soft,Cloudy,3.440904522495827,8.840723752498642,2.574930005139061,0.900461083609702
5,101.86486699812714,8,48.209354027832546,278.89829042417995,42.10899234059737,922.2356688666096,2.545932026874263,0.985470526010574,Medium,Cloudy,3.556814374798681,9.58669120105397,1.5097610140324473,0.9975111569122688
6,89.57765511663577,3,32.813196885111275,323.8748029035623,90.0075595852085,937.2730220711437,1.9820542066208073,0.7663939954332085,Medium,Cloudy,5.044038521468409,9.701415282511041,4.45419334139744,0.8217156831520073
7,103.77629603857481,25,36.640810569411734,252.95936035599357,77.73721168141611,752.9308496260687,2.7041104395684785,0.7662856124704457,Hard,Sunny,3.840315005071301,7.094549881388495,4.871752827356563,0.678049763459649
8,104.76218003919634,11,22.410105997084628,288.0945762673807,34.982296687149585,980.9728252221196,2.95763681605938,0.8813348688516291,Hard,Sunny,2.324939581323279,7.367195675142927,2.3024628458896124,0.6167739067083257
9,82.41979191445303,27,43.70499160680387,290.7534380153645,43.112198178778456,935.5815816970037,1.565527862985888,0.9688787781357321,Medium,Cloudy,4.5359979934215815,7.013542143783623,4.955450643134347,0.9774759359590641
10,98.0073718759545,11,32.68276331264715,298.5110139718173,65.47905307058696,957.0443311401561,2.989682835087187,0.9015572701827252,Medium,Cloudy,3.877013039464189,8.477326547079462,4.009230240925661,0.7932132809089116
11,91.52986314570435,22,44.0154537379545,316.9011024729539,47.45258335076387,743.1576420889899,1.8811563395356266,0.902103468866619,Medium,Rainy,3.3265728022612646,8.30917278244079,1.0049355977085916,0.8866370674070856
12,105.80548582725197,16,27.613929276679762,286.96867827370863,55.27397047281066,743.0101456640149,2.1301655358817913,0.941885792332543,Soft,Rainy,5.208875234443944,8.637404985375147,2.941087103138379,0.864072414058457
13,82.55092377117589,14,32.6743625168423,271.31371043064553,72.83515699863841,791.6106532676102,2.6666150317390382,0.9006038628203732,Medium,Rainy,2.617539160910338,9.05094019590183,4.336402548229694,0.9563485136602168
14,98.72346201085155,8,43.59646809095031,338.4872840546309,52.05257633296186,719.393925887492,2.4979967132089866,0.9278043106669401,Medium,Cloudy,5.6528493759118525,8.097351225813707,3.1355015248741607,0.7064362290191932
15,96.2713242788453,6,49.21633301130919,348.1038626681212,27.18728107004762,727.3201980567312,2.66765538125231,0.959838238482905,Hard,Cloudy,3.3362459612684443,7.625731806290036,3.1998431017787192,0.776688037313145
16,85.33555171501415,9,21.788765731618067,252.00146931729327,56.851654358334635,742.9621466559812,2.199498023578288,0.7023732122664902,Medium,Sunny,3.8437657793705107,8.18446113515698,2.790798491892468,0.965448332793786
17,79.78103162779104,15,44.37368532256713,304.6466851000698,42.05064071953832,913.7289198054841,2.874100617859295,0.9656868731182482,Medium,Rainy,5.716931982240766,7.027033002060455,2.580155477983259,0.8342304767151739
18,97.80739161670468,11,29.02067202881331,284.1702379109198,36.16608056127603,709.0690874923597,2.6849112081076654,0.7645793133215141,Hard,Rainy,5.04495932695083,9.488340030566778,1.1095870313526706,0.6285446545603928
19,100.85091103463157,24,36.52229842673216,277.69895753872095,39.52977049958672,724.9734344105801,1.9638419631505142,0.9736316430349666,Medium,Sunny,2.2972097352192784,8.15117889924083,3.4869322446905975,0.6777936706172056
20,86.04695703171726,6,28.702767948522435,283.57063908699354,49.51019957410051,983.2550608557044,2.9227203320231396,0.7798549885842984,Hard,Sunny,4.313187435021483,8.8683650273461,4.0669053458101025,0.6948860068115373
21,97.56914114078099,17,38.403364177039705,313.88777564262006,89.7951828584459,725.0970045017032,2.9415812901395313,0.8365716818012006,Hard,Sunny,3.24145148669278,7.974176867519303,4.16071137241677,0.9975141973114731
22,88.82958176640261,14,30.614084919319268,269.0716010229795,76.06513938971801,861.2387110807006,2.122580333635116,0.9801650109415785,Hard,Rainy,4.03395299936288,8.844437166519944,3.498544559379264,0.6896555960227355
23,99.96224091489162,5,30.008446729330444,341.286071165795,70.10937446512257,892.7719576788228,2.477940731981386,0.7329240438129808,Hard,Sunny,4.971876166536646,8.62130618076614,2.365108998569344,0.9478736286461558
24,81.97253462129186,25,21.138149388078066,296.6114524939476,52.41341897935601,987.5780541145886,2.7221528028208555,0.9235849385186305,Hard,Cloudy,3.9846916556746,7.625677989656986,1.0904386739275895,0.6312382599797446
25,106.1575250922661,11,24.408812177114346,282.55768331493283,10.16469524347151,969.9408153734933,2.725951075307171,0.8177345916103238,Hard,Cloudy,2.2840875077801805,8.87597207453371,4.583118189028516,0.672688277376209
26,85.0593358762953,10,47.512345965964364,326.5531331547599,40.64956402951822,832.2048301559806,1.521185317036136,0.707230224123969,Hard,Cloudy,4.119922074438735,7.328867258068426,2.7161848735096212,0.9488220846679994
27,87.87250957146534,19,49.94832286619739,251.63466652361927,83.18728359815262,982.6492183949515,2.443520449569812,0.9817399201044215,Medium,Sunny,2.096518666240575,8.443257540485064,3.404701794656306,0.9595745906930384
28,77.03321832281225,2,43.41561727608819,293.1852865738037,44.93538185659657,829.6797624393754,2.9605489461759094,0.7353486587005154,Soft,Rainy,3.393637429439765,9.159634176967877,1.778224300724088,0.6704785007811205
29,78.90292743124468,1,28.604378743204606,285.530360100123,60.743721256087646,900.9756146411896,1.8470207216942567,0.9322425312591629,Medium,Rainy,3.912122091693727,8.64718816549798,1.567822871703569,0.6919408736793544
30,93.05516659493148,5,32.073354153307776,283.82099099897346,28.426583471238715,777.8824212154581,2.6934132887654076,0.8152810440430802,Hard,Sunny,4.5786942535065105,9.238813202363076,1.3472708512316722,0.812226932532864
31,84.365743685479,23,42.18510364718248,283.7071362090583,92.42719676612117,890.993357766863,2.3013714316154736,0.9431748784932619,Hard,Sunny,4.024827150486721,7.819487763085534,4.195060820873554,0.621073180841903
32,104.2418079009768,21,49.055406706495944,253.12713777472675,93.085339216336,861.4566833825996,1.8322053167083672,0.9250861794354592,Medium,Rainy,2.6077872421886754,7.146455589971527,3.585842853089902,0.9781136669821442
33,75.51426860292338,24,33.66413512188103,265.21164030088397,23.146334556251844,882.0493128262735,1.576556961125994,0.88996556263452,Soft,Cloudy,5.728870255844168,7.167911132909139,3.484637035796736,0.744830690036673
34,88.26829170351776,29,44.88567245865124,264.18851593124145,75.1743054285699,904.7953604000984,2.6398825665255115,0.9817667551144527,Medium,Cloudy,4.6011986910045675,7.806176455976145,4.677590990749254,0.7957151863136607
35,86.80709413691824,4,49.252067677961506,348.8610504819522,16.77146569767217,752.0365900306413,1.9747055242872404,0.7296770442239016,Medium,Rainy,3.26787114049963,8.223001276438273,1.6348489568780762,0.6420193420510193
36,75.67646708211603,17,46.20419513168013,252.21657558906116,63.86928561820881,790.3788402926986,2.063379042097657,0.9395737385537979,Medium,Sunny,5.863758780524166,8.612515616127363,1.6810774072464243,0.6130178538176204
37,79.35289396501786,15,26.81449240313981,266.70736563519984,26.078828574339674,920.8724160776585,2.2278465798735168,0.9012355844794251,Soft,Cloudy,5.530310436435959,9.272983884213836,1.757876598137361,0.7871267625879577
38,89.47749362215224,7,20.24095591626869,347.4174508658697,23.113472724028348,749.1471958812048,2.2607923544569624,0.7944162227615207,Hard,Cloudy,2.5739603547126557,9.51882845047762,2.6934777210611585,0.648666948034304
39,92.25026045566064,24,34.76245116165245,312.82565938100043,10.370783565340288,803.2720416156852,1.8092783654556166,0.8637916574155077,Soft,Cloudy,4.621716380426254,9.081042921692276,4.496886940047742,0.8521274752894564
40,89.15014115392042,29,35.940824950858,295.0667120606731,94.6771423180663,899.9436073279278,2.5059629852827063,0.8933883039831356,Medium,Sunny,4.240277808346194,8.38962686416805,4.525896504240965,0.9177925213344884
41,93.58281874442329,25,26.03751093653509,257.876093304637,84.63272423684121,981.2952955575021,2.5388099699338103,0.9208814304940964,Medium,Sunny,2.771235691544777,7.793461047615274,3.362350946147629,0.612668452689156
42,95.82960862169885,19,28.54023175840453,316.96611616328767,16.972800153216316,722.5900620398692,1.7134513867488652,0.7561179161688415,Soft,Cloudy,2.933900561956116,8.28340697462178,3.63257159145382,0.8448890009764277
43,75.34733373947425,21,42.95459482545641,263.7802987681268,63.9438049060321,854.9682397272011,2.2993643098688716,0.7306340562970739,Soft,Sunny,4.255095094203879,7.8201884557384975,4.591049374459251,0.926250700288626
44,91.24333058087264,10,34.11041776139401,317.1186122159182,30.96084113193096,724.5716017713262,2.41388902234094,0.7306167673699576,Hard,Rainy,3.285153137335908,8.873387841612983,3.4968758218547893,0.7757711918127895
45,108.7224734310656,9,29.520622508007698,347.91764972000584,33.7614293925646,813.7395852854622,1.7793773151004386,0.7881605985771104,Hard,Sunny,5.339325724380621,9.454620581484724,1.919198711341287,0.9838818655371974
46,93.16612980453421,23,38.67878082085758,303.19726586169526,88.67532895083933,752.6159512262036,2.841693189793972,0.7462519462157231,Soft,Rainy,2.3909569412250966,8.554566230741033,3.8196562733261583,0.6444779626769114
47,98.71397936106337,24,39.582792679283756,271.4084654502661,20.2893171041082,894.8315267735541,2.2242387917629323,0.8606924718925687,Hard,Cloudy,5.65612309280845,7.137518423977779,4.079563096455594,0.7291937853806987
48,85.91523502709092,11,43.081873305224065,312.52837508795983,64.13411220967392,927.3497655864081,1.6725425364990256,0.8311119976015766,Medium,Cloudy,5.362210196273159,9.819245883749481,3.5413784928593093,0.6920300135742282
49,102.08969823534669,20,24.701278872887574,301.2929687791283,46.11299814811082,774.202961967665,2.001594266431792,0.9679199690750846,Soft,Rainy,4.954493932454987,7.882852035407099,2.0942778537692956,0.9984764622163899
50,102.05225186566403,27,42.24551756980971,303.31402636106463,27.172053966726065,913.8661447158238,2.215440672411981,0.9152207452859735,Hard,Cloudy,3.0502690037406546,9.74353101555645,2.59967139837416,0.7176705416822315
1,93.24536166789485,5,37.98285176331255,297.8106946119997,50.67262677363962,834.0456813570039,1.5152162296210558,0.761743662332849,Medium,Cloudy,4.859831424168476,9.439204907580965,2.882369630586963,0.7551706993576056
2,109.16048381477248,26,21.727155959083913,317.37405742435556,94.64403583955153,785.0740091167211,1.547864813546211,0.7137181031108769,Soft,Cloudy,3.755079118474529,8.239375339927896,1.5811936726175198,0.939046595883593
3,79.39425751669287,19,43.32336884760234,307.1945362407002,80.3449044307497,857.0205006060204,1.5832808929659268,0.9127467591406798,Hard,Sunny,4.535031588916665,7.170111301552437,2.8088930178399405,0.9719854031945653
4,75.59316827113534,4,31.49240843999555,348.6995077454373,21.890026122730028,813.8950431462897,2.30720283884915,0.9537482660170876,Medium,Sunny,3.250217668813418,9.84311171326842,1.6447896933168038,0.9750988917300181
5,101.95553741149836,22,29.911428029889127,332.5863421042319,86.44867657458825,768.998876366574,2.004132294356282,0.9102980861965082,Soft,Rainy,5.343431415232114,8.977161001574498,2.997806976291423,0.8232672154596334
